iter	Logloss
203	0.3314900507
204	0.3314420796
205	0.3312844054
206	0.331002501
207	0.33089987
208	0.330785011
209	0.3306365688
210	0.3305102483
211	0.3302663864
212	0.3301579027
213	0.3300026672
214	0.3298772524
215	0.3295983441
216	0.3294329012
217	0.3291963203
218	0.3291081119
219	0.3289772278
220	0.3289164365
221	0.3287099899
222	0.3285330855
223	0.3283699419
224	0.3281070239
225	0.3279023889
226	0.3276990777
227	0.3276036232
228	0.3275111647
229	0.3273821966
230	0.3271984989
231	0.3270382467
232	0.3268859724
233	0.3268139635
234	0.3266506108
235	0.3266123941
236	0.3265288889
237	0.3264653802
238	0.3262405047
239	0.3260991345
240	0.3259600635
241	0.325814687
242	0.3256861717
243	0.3254957852
244	0.3254416827
245	0.3253294017
246	0.3252483002
247	0.3251356708
248	0.3250386835
249	0.3248799642
250	0.3247914772
251	0.3246912151
252	0.3245615502
253	0.324421887
254	0.3243391481
255	0.3241644036
256	0.3240410443
257	0.323999553
258	0.3239453459
259	0.3238310095
260	0.3237434631
261	0.3236758437
262	0.3234069336
263	0.3233025956
264	0.3231700044
265	0.3231201172
266	0.3230000674
267	0.3228928379
268	0.3228038979
269	0.3226253562
270	0.3225004292
271	0.322371043
272	0.3222838101
273	0.3222044157
274	0.3221740374
275	0.3221047458
276	0.3219604492
277	0.3218799748
278	0.3218070252
279	0.3217250179
280	0.3216834221
281	0.3216218644
282	0.3215183275
283	0.3214052801
284	0.3213019523
285	0.3211862224
286	0.3211088137
287	0.3210039182
288	0.3208967583
289	0.3207478284
290	0.3206323772
291	0.3205602637
292	0.3204582249
293	0.3203261214
294	0.3201672976
295	0.3200860916
296	0.3200612874
297	0.3200188902
298	0.3199861082
299	0.31986038
300	0.3197807765
301	0.3197173027
302	0.3195901113
303	0.3195292852
304	0.3194717338
305	0.3193109242
306	0.3192015347
307	0.3191444014
308	0.3190854565
309	0.318995785
310	0.3189340182
311	0.3188156755
312	0.3187772847
313	0.3187109542
314	0.3186500584
315	0.3185818119
316	0.3185360704
317	0.3184708199
318	0.3183801381
319	0.3182577194
320	0.3181892987
321	0.3181362065
322	0.3180100602
323	0.3179439736
324	0.3178330513
325	0.3177333814
326	0.3176577146
327	0.3175034196
328	0.3174474011
329	0.3173724309
330	0.3172895179
331	0.3172065003
332	0.3171542094
333	0.3170725505
334	0.3169353259
335	0.3168663129
336	0.3168262499
337	0.3167814142
338	0.3167136205
339	0.316661887
340	0.3165807506
341	0.3164979421
342	0.3164383004
343	0.3163893887
344	0.3163395015
345	0.3163003442
346	0.3161770895
347	0.316111839
348	0.3160737268
349	0.3160031811
350	0.3159523881
351	0.3158473185
352	0.3157396012
353	0.3156229655
354	0.3155556596
355	0.3154127565
356	0.3153386922
357	0.3153083139
358	0.3152634433
359	0.3152155767
360	0.3151185197
361	0.3150710363
362	0.3149726903
363	0.3148986259
364	0.3148591203
365	0.3148004889
366	0.3147359003
367	0.3146801953
368	0.3145960978
369	0.3145601455
370	0.314538407
371	0.3144970201
372	0.3144350444
373	0.3144048752
374	0.3143275013
375	0.3142059535
376	0.3141350942
377	0.3140462936
378	0.3140071364
379	0.3139260349
380	0.3138683441
381	0.3138446198
382	0.3138315558
383	0.3137871381
384	0.313723525
385	0.3136170966
386	0.3134728697
387	0.3134375446
388	0.3133329627
389	0.3132973937
390	0.3132424551
391	0.3131594723
392	0.3130492119
393	0.3129671698
394	0.3128899701
395	0.312792913
396	0.3127508991
397	0.3126870073
398	0.3126466655
399	0.3126103649
400	0.3125796383
401	0.3125170703
402	0.3124771467
403	0.3124642568
404	0.3124182017
405	0.3123756304
406	0.3123251162
407	0.3122920206
408	0.3122226942
409	0.312196148
410	0.3120546733
411	0.3119765678
412	0.3119178667
413	0.3118405277
414	0.311752389
415	0.3117288389
416	0.3116370423
417	0.3115784458
418	0.3115562195
419	0.3114758844
420	0.311457769
421	0.3114012975
422	0.3113462544
423	0.311267487
424	0.3112282601
425	0.311144267
426	0.3110882485
427	0.3110559542
428	0.3109563888
429	0.3108746951
430	0.3108300335
431	0.3107526596
432	0.3106722897
433	0.310618222
434	0.3105686135
435	0.3105228023
436	0.310450027
437	0.3104323296
438	0.3103575685
439	0.3102669912
440	0.3102206574
441	0.3101915333
442	0.3101229385
443	0.3100795659
444	0.3100600221
445	0.3099914969
446	0.309901686
447	0.3098547252
448	0.3097840749
449	0.3097407023
450	0.3097086519
451	0.3096558384
452	0.3095962664
453	0.3095184047
454	0.3094870859
455	0.309398355
456	0.3093354038
457	0.3093013328
458	0.3091877977
459	0.3091616696
460	0.3091274941
461	0.309079941
462	0.309027441
463	0.3090061554
464	0.308920734
465	0.3088544732
466	0.3088002662
467	0.3087725008
468	0.3087062749
469	0.3086488628
470	0.3086255914
471	0.3085903011
472	0.3085644169
473	0.3084946724
474	0.3084535642
475	0.3084297703
476	0.3083533021
477	0.3083002796
478	0.3081960112
479	0.3081583171
480	0.3081113214
481	0.3080204306
482	0.3079928742
483	0.3079737136
484	0.3079257773
485	0.3078772488
486	0.3078545697
487	0.3078078179
488	0.3077758023
489	0.3077358437
490	0.3076979406
491	0.3076635213
492	0.307642584
493	0.3075769154
494	0.3075292579
495	0.3075021892
496	0.3074634848
497	0.3073990356
498	0.3073065771
499	0.3072588498
500	0.3072212254
501	0.3071777483
502	0.3071383472
503	0.3070868226
504	0.3070133157
505	0.30699311
506	0.306944895
507	0.3068826754
508	0.3068649083
509	0.3068295135
510	0.3067957212
511	0.3067700112
512	0.3067311326
513	0.3067047607
514	0.3066542116
515	0.3066090623
516	0.3065573287
517	0.3065449963
518	0.3064873404
519	0.3064467896
520	0.3063231864
521	0.3062749018
522	0.3062188832
523	0.3061782976
524	0.3061283059
525	0.3061098421
526	0.306034663
527	0.30597638
528	0.3059256218
529	0.3058319092
530	0.3057301142
531	0.305681516
532	0.3056562589
533	0.3056300612
534	0.3055503532
535	0.3054312789
536	0.3053837258
537	0.3053499683
538	0.3053002205
539	0.3052319043
540	0.3051611844
541	0.3050925198
542	0.3050449319
543	0.3050097461
544	0.304937772
545	0.3048919956
546	0.3048532913
547	0.3048238537
548	0.3047516008
549	0.3047108062
550	0.3046433958
551	0.3045736513
552	0.3045279446
553	0.3045126162
554	0.3044332565
555	0.3043930541
556	0.3042827589
557	0.3042504298
558	0.3041946202
559	0.3041379049
560	0.3041081537
561	0.3040553751
562	0.3039468565
563	0.3038849504
564	0.3038569063
565	0.3038014103
566	0.3036900699
567	0.3036492056
568	0.3036250981
569	0.3035628088
570	0.3035322215
571	0.3034541161
572	0.3034061101
573	0.303373781
574	0.3033290149
575	0.3032878719
576	0.303238786
577	0.3031688673
578	0.3030905179
579	0.3030598262
580	0.3029628388
581	0.302934516
582	0.3028779052
583	0.3028452277
584	0.3027307867
585	0.3026848362
586	0.3026276332
587	0.3025735655
588	0.3025344082
589	0.3025056325
590	0.3024524706
591	0.3024220924
592	0.3023969746
593	0.3023790682
594	0.3023376813
595	0.3023141661
596	0.3022639305
597	0.3022130679
598	0.3021830032
599	0.30212047
600	0.3020694332
601	0.3020101051
602	0.3019682305
603	0.3018682471
604	0.3018559495
605	0.3017769034
606	0.301745271
607	0.3016818669
608	0.3016511403
609	0.3016076284
610	0.3015025587
611	0.3014531941
612	0.3014416281
613	0.301340077
614	0.301318443
615	0.3012229188
616	0.3012127811
617	0.3012002048
618	0.3011312964
619	0.301078239
620	0.3010239971
621	0.3009714971
622	0.3009184746
623	0.3008767045
624	0.3008322868
625	0.3007913529
626	0.3007404205
627	0.3006497736
628	0.3006366747
629	0.3006079338
630	0.3005665818
631	0.300528191
632	0.3004536738
633	0.3003664757
634	0.300349057
635	0.3003185743
636	0.3002208553
637	0.3001449794
638	0.300076071
639	0.3000616483
640	0.3000246161
641	0.2999631978
642	0.2999171427
643	0.2998849529
644	0.2998393159
645	0.2997884533
646	0.2997481812
647	0.2996711905
648	0.2996601819
649	0.2996153113
650	0.2995610346
651	0.2994885728
652	0.2994727914
653	0.2994613647
654	0.2994222423
655	0.2993779291
656	0.299368314
657	0.2993305502
658	0.2992791302
659	0.2992390672
660	0.2991875775
661	0.299146957
662	0.2991007626
663	0.2990719521
664	0.2990391004
665	0.2989941601
666	0.2988997507
667	0.2988081283
668	0.298754618
669	0.2987180736
670	0.2987064727
671	0.2986842465
672	0.2986733075
673	0.2986483639
674	0.2986055836
675	0.2985217299
676	0.2984356466
677	0.2983541968
678	0.298316433
679	0.2982723288
680	0.29823136
681	0.2981625213
682	0.2981524881
683	0.2981099516
684	0.2980619805
685	0.298024809
686	0.2979487589
687	0.2979379941
688	0.2978465111
689	0.2978192682
690	0.2977376441
691	0.2977101923
692	0.297669537
693	0.2976396116
694	0.2975986428
695	0.2975863104
696	0.2975535981
697	0.297511828
698	0.2974763635
699	0.2974669226
700	0.2974565759
701	0.2973887822
702	0.297359484
703	0.2972374485
704	0.2971970719
705	0.2971867252
706	0.2971778068
707	0.2970751061
708	0.2970497097
709	0.2969526874
710	0.2968696699
711	0.2968609257
712	0.2968530873
713	0.2967858162
714	0.2967061082
715	0.2966294659
716	0.2965783594
717	0.2965381222
718	0.2964544427
719	0.2963693349
720	0.2962983711
721	0.2961768581
722	0.2961309424
723	0.2960936664
724	0.2960487958
725	0.2960131571
726	0.2959788423
727	0.2959385005
728	0.2958700102
729	0.2958147232
730	0.2957665779
731	0.2957282219
732	0.2956492106
733	0.2956118301
734	0.2955466144
735	0.2954681954
736	0.2953918666
737	0.2953588756
738	0.2953090232
739	0.2952642571
740	0.2952154151
741	0.2951859426
742	0.2951495375
743	0.2951209708
744	0.2950943899
745	0.2950404616
746	0.2949749324
747	0.2949303057
748	0.2948842158
749	0.2948540117
750	0.2948104998
751	0.2947479666
752	0.2946647749
753	0.2945971206
754	0.2945445858
755	0.2944750503
756	0.2944117855
757	0.2943518303
758	0.2942951499
759	0.2942308748
760	0.2941564273
761	0.2941261884
762	0.2940371788
763	0.293969629
764	0.2939374044
765	0.2938835109
766	0.2938386403
767	0.2937661785
768	0.2937148978
769	0.2936609695
770	0.293652504
771	0.2935894831
772	0.2935662117
773	0.2935047585
774	0.2934427479
775	0.2933928607
776	0.2933187964
777	0.2932551136
778	0.2932119152
779	0.2932049825
780	0.2931381992
781	0.2930975788
782	0.2930688031
783	0.2930223648
784	0.2930141083
785	0.2929697951
786	0.2928987965
787	0.2928429521
788	0.2927712567
789	0.2927263512
790	0.2926438562
791	0.2926166134
792	0.2925724395
793	0.2925128675
794	0.2924882375
795	0.2924463281
796	0.2923858852
797	0.292357841
798	0.2922885146
799	0.2922705385
800	0.2922463613
801	0.2921824172
802	0.2921362576
803	0.2920642487
804	0.2920578386
805	0.292015546
806	0.2919583952
807	0.2919506613
808	0.2919204398
809	0.2918930054
810	0.2918476819
811	0.2917891724
812	0.2917816476
813	0.2917329449
814	0.2916898684
815	0.2916513034
816	0.2916099862
817	0.2916035413
818	0.2915527483
819	0.2915136433
820	0.2914741377
821	0.2914426795
822	0.291395858
823	0.2913483746
824	0.2912646777
825	0.2912210787
826	0.2911493833
827	0.2911242132
828	0.2910235505
829	0.2909917962
830	0.2909636302
831	0.2909082038
832	0.2908707362
833	0.2908239844
834	0.2907959402
835	0.2907732262
836	0.2906699856
837	0.2906390673
838	0.2905568859
839	0.2904751573
840	0.2903975047
841	0.2903915301
842	0.2903573894
843	0.2903484362
844	0.2902810084
845	0.2902350927
846	0.2901904311
847	0.2901109843
848	0.2900551748
849	0.289989454
850	0.2898783923
851	0.2898297941
852	0.2897861254
853	0.2897543537
854	0.2897205614
855	0.2896806726
856	0.2896433791
857	0.2895917501
858	0.2895056145
859	0.2894670669
860	0.2894388138
861	0.2893717866
862	0.2893644707
863	0.2893065187
864	0.2892859472
865	0.2892023548
866	0.2891586513
867	0.2890851617
868	0.2890575008
869	0.2890216009
870	0.2889674113
871	0.2889426941
872	0.2888786804
873	0.2888462641
874	0.2887862915
875	0.2887793589
876	0.2887545721
877	0.2887170173
878	0.2886871617
879	0.2886157624
880	0.2885866035
881	0.2885172596
882	0.2884838679
883	0.2884598127
884	0.2884529149
885	0.2884107964
886	0.2883701412
887	0.2883464517
888	0.2882907815
889	0.2882562054
890	0.2881944909
891	0.2881414161
892	0.2880851188
893	0.288057545
894	0.2880268532
895	0.2879986698
896	0.2879444105
897	0.2879114369
898	0.2878382086
899	0.2878015945
900	0.2877344628
901	0.2876817538
902	0.2876513407
903	0.2876237321
904	0.2875691592
905	0.2874920989
906	0.2874565647
907	0.2874035944
908	0.2873753064
909	0.2873042555
910	0.2872738076
911	0.2872490905
912	0.2872268468
913	0.2871517721
914	0.2871252609
915	0.2870564221
916	0.2870139205
917	0.2869846745
918	0.2869466843
919	0.2869052974
920	0.28688652
921	0.2868708955
922	0.2868655305
923	0.2868129957
924	0.286787094
925	0.2867651465
926	0.2866997915
927	0.2866230795
928	0.2865859428
929	0.2865440856
930	0.2864772152
931	0.2864367167
932	0.2864101706
933	0.2863917068
934	0.2863515566
935	0.2862879261
936	0.2862720577
937	0.2862516952
938	0.2862148546
939	0.2861893885
940	0.2861631559
941	0.2861121365
942	0.2860893528
943	0.2860695477
944	0.2859961105
945	0.2859342741
946	0.2859007779
947	0.2858665501
948	0.2858458044
949	0.2857965966
950	0.2857270959
951	0.2856915443
952	0.2856571947
953	0.2856311885
954	0.2855711462
955	0.2855189424
956	0.2854677836
957	0.2853967153
958	0.2853905316
959	0.2852863155
960	0.2852747843
961	0.2852349129
962	0.2851883353
963	0.2851206462
964	0.2850699055
965	0.2850311663
966	0.2850119186
967	0.2849860344
968	0.2849121616
969	0.2848533735
970	0.2847919551
971	0.2847741184
972	0.2847483561
973	0.2846863107
974	0.2846494004
975	0.2845995132
976	0.2845412651
977	0.284522418
978	0.2844886954
979	0.2844510013
980	0.284392788
981	0.2843135677
982	0.2842666765
983	0.2842195938
984	0.2841832235
985	0.2840861839
986	0.2840533322
987	0.2839880817
988	0.2839678934
989	0.2839311399
990	0.2838653321
991	0.283771062
992	0.2837095043
993	0.2836624912
994	0.2835707817
995	0.2835464478
996	0.2835184036
997	0.2834998527
998	0.2834698751
999	0.2833980752
